booking_id,charge_description,statute,crime_type,crime_class
20180526074,AGG CRIM SEX ABUSE/BODILY HARM,720-5/11-1.60(a)(2),F,2
20180526074,AGG CRIM SEX ABUSE/VIC 13-17,720-5/11-1.60(c)(1)(ii),F,2
20180526074,AGG CRIM SEX ASLT/BODILY HARM,720-5/11-1.30(A)(2),F,X
20180526074,AGG CRIM SX AB/>5 YR OLDER VI,720-5/11-1.60(D),F,2
20180526086,BATTERY,720-5/12-3 A 1,M,A
20180526095,CRIM TRESPASS TO RESIDENCE,720-5/19-4-A-1,M,A
20180526095,"POSSESS OF A LASER SIGHT ACC,",8-20-060(A),F,L
20180526095,UUW - WEAPON - FELON POSS/USE,720-5/24-1.1-A,F,2
20180526128,AGG BATTERY/PEACE OFFICER,720-5/12-3.05-D-4,F,2
20180526128,OBSTRUCTING IDENTIFICATION,720-5/31-4.5-A,M,A
20180526129,DOMESTIC BATTERY, 720 5/12-3.2(,M,A
20180526129,PCS - POSSESSION - POSS AMT C,720-570/402-C,F,4
20180526129,TN512122,9-24-010(B),T,3
20180526129,"UUW - WEAPON - FELON, POSSESS",720-5/24-1.1-A,F,3
20180526137,CANNABIS-MFG/DEL - 10-30 GRAM,720-550/5-C,F,4
20180526137,RECK DISCH FIREARM/ENDANG,720-5/24-1.5(A,F,4
20180526137,RESISTING/OBSTRUCT/PC OFF,720-5/31-1-A,M,A
20180526137,"UUW-WEAPON-FELON,POSSESS",720-5/24-1.1-A,F,3
20180526149,AGG DOMESTIC BATTERY/STRANGLE,720-5/12-3.3(A-5),F,2
20180526149,DOM BTRY/CONTACT/1-2 PRI CONV,720-5/12-3.2(A)(2),F,4
20180526149,DOMESTIC BATTERY/OTHER PRIOR,720-5/12-3.2(A)(1),F,4
20180526149,VIOLATE OP/OTHER PRIOR,720 ILCS 5/12-3.4(a)(1),F,4
20180526177,CANNABIS - MFG/DEL - 10-3,720-550/5-C,F,4
20180526177,PCS - POSSESS 15<100 GRAM,720-570/402-A-2-A,F,1
20180526177,POSS AMMUNITION - W/O VAL,430-65/2-A-2,M,A
20180526177,TN430449,9-24-010(B),T,3
20180526177,TN430450,625-5/6-303-A,T,3
20180526177,TN430451,625-5/3-707,T,3
20180526177,TN430452,625-5/11-402-A,T,3
20180526177,"UUW - WEAPON - FELON, POS",720-5/24-1.1-A,F,3
20180526180,,,,
20180526180,BURGLARY,720 ILCS 5/19-1(a),F,2
20180526180,ESCAPE/VIOLATE ELEC MONITORIN,730-5/5-8A-4.1(A),F,3
20180526180,OBSTRUCTING IDENTIFICATION,720 ILCS 5/31-4.5(a),M,A
20180526180,PCS - MFG/DEL1<15 GR COCA,720-570/401-C-,F,1
20180526182,NON NARC SCHED I/II/SC/HS/PK,720-570/407(B)(3),F,2
20180526182,OTHER AMT AMPH/FENTANYL/ANLG,720-570/401(D)(III),F,2
20180526182,OTHER NON-NARCOTIC SCHED I&II,720-570/401(E),F,3
20180526182,RECKLESS CONDUCT,720-5/12-5-A,M,A
20180526182,VOBB,725-5/110-S-A-E,F,X
20180526184,AGG ID THFT/USE ID INFO/60+,720-5/16-30(B)(1),F,2
20180526184,ID THFT/STOLEN ID/FEL/3+ INDI,720-5/16-30(A)(4),F,2
20180526184,IDENTITY THEFT/$300-$2000,720-5/16-30(A)(1),F,3
20180526184,IDENTITY THEFT/KNOWS ID STOLE,720-5/16-30(A)(4),F,3
20180526184,POSS FRAUDULENT ID CARD,15-335/14B(B)(1),F,4
20180526184,POSS/DISPLAY ALTERED ID C,15-335/14A(B)(1),F,4
20180526184,POSSESSION OF METH< 5 GRAMS,720-646/60(A),F,3
20180526184,VOBB,725-5/110-S(A)&(E),M,3
20180526190,AGG DUI/NO VALID DL,625-5/11-501(A),F,4
20180526190,AGG FLEEING/2+ CON DEVICES,625-5/11-204.1(A)(4),F,4
20180526190,DRIVING RVK/SUSP DUI/SSS 2ND,625-5/6-303(A),F,4
20180526190,TN524700,625-5/3-707,T,L
20180526190,TN524701,625-5/11-502-A,T,L
20180526190,TN567813,9-40-200(B),T,L
20180526190,TN567816,625-5/11-601-A,T,L
20180526190,TN567817,625-5/11-406-A,T,L
20180526190,TN567818,625-5/11-407-A,,T
20180526190,TN567819,625-5/6-303-A,T,L
20180526191,AGG UUW/LOADED/NO FCCA/FOID,720-5/24-1.6(A)(1),F,4
20180526191,AGG UUW/PERS/LOAD/NO FCCA/FOI,720-5/24-1.6(A)(2),F,4
20180526191,AGG UUW/PERSON/<21,720-5/24-1.6(A)(2),F,4
20180526191,AGG UUW/PERSON/LOADED/NO FCCA,720-5/24-1.6(A)(2),F,4
20180526191,AGG UUW/PERSON/NO FOID,720-5/24-1.6(A)(2),F,4
20180526191,AGG UUW/VEHICLE/<21,720-5/24-1.6(A)(1),F,4
20180526191,AGG UUW/VEHICLE/LOADED/NO FCC,720-5/24-1.6(A)(1),F,4
20180526191,AGG UUW/VEHICLE/NO FOID,720-5/24-1.6(A)(1),F,4
20180526191,OTHER AMT NARCOTIC SCHED I&II,720-570/401(D)(I),F,2
20180526191,VOBB,725-5/110-S-A-E,F,4
20180526199,,,,
20180526199,AGG UUW/PERSON/PREV CONVICTION,720-5/24-1.6(a)(2),F,2
20180526199,AGG UUW/VEH/PREV CONVICTION,720-5/24-1.6(a)(1),F,2
20180526199,AMT NARC SCHED I/II/SCH/HS/PK,720-570/407(B)(2),F,1
20180526199,FELON POSS/USE FIREARM PRIOR,720-5/24-1.1(a),F,2
20180526199,FELON POSS/USE WEAPON/FIREARM,720-5/24-1.1(a),F,3
20180526199,MURDER - FIRST DEGREE,720-5/9-1-A-1,F,M
20180526199,MURDER/INTENT TO KILL/INJURE,720-5/9-1(A)(1),F,M
20180526199,MURDER/STRONG PROB KILL/INJUR,720-5/9-1(A)(2),F,M
20180526199,MURDER/STRONG PROB KILL/INJURE,720-5/9-1(a)(2),F,M
20180526199,OTHER AMT NARCOTIC SCHED I&II,720-570/401(D)(I),F,2
20180526199,POSS AMT CON SUB EXCEPT(A)/(D,720-570/402(C),F,4
20180526204,ARMED HABITUAL CRIMINAL,720 ILCS 5/24-1.7(a),F,X
20180526226,MFG/DEL 1<15 GR COCAINE/ANLG,720 ILCS 570/401(c)(2),F,1
20180526226,MFG/DEL 1<15 GR COCAINE/ANLG,720-570/401(C)(2),F,1
20180526226,POSS AMT CON SUB EXCEPT(A)/(D,720-570/402(C),F,4
20180526226,POSS FIREARM W/ DEFACED SER N,720-5/24-5(B),F,3
20180526226,VOBB,725-5/110-S(A)&(E),W,3
20180526226,YE749581,625 5/12-603.1,T,2
20180526226,YE749582,625 5/6-303,T,2
20180526228,AGG UUW/VEHICLE/NO FOID/2+,720-5/24-1.6(A)(1),F,2
20180526228,ARMED HABITUAL CRIMINAL,720-5/24-1.7(A),F,X
20180526228,FELON POSS/USE FIREARM PRIOR,720-5/24-1.1(A),F,2
20180526235,AGG UUW/LOADED/NO FCCA/FOID,720-5/24-1.6(A)(1),F,4
20180526235,AGG UUW/PERS/LOAD/NO FCCA/FOI,720-5/24-1.6(A)(2),F,4
20180526235,AGG UUW/PERSON/<21,720-5/24-1.6(a)(2),F,4
20180526235,AGG UUW/PERSON/DELINQ MINOR,720-5/24-1.6(a)(2),F,4
20180526235,AGG UUW/PERSON/LOADED/NO FCCA,720-5/24-1.6(a)(2),F,4
20180526235,AGG UUW/PERSON/NO FOID,720-5/24-1.6(a)(2),F,4
20180526235,AGG UUW/VEH/DELINQUENT MINOR,720-5/24-1.6(a)(1),F,4
20180526235,AGG UUW/VEHICLE/<21,720-5/24-1.6(a)(1),F,4
20180526235,AGG UUW/VEHICLE/LOADED/NO FCC,720-5/24-1.6(A)(1),F,4
20180526235,AGG UUW/VEHICLE/LOADED/NO FCCA,720-5/24-1.6(a)(1),F,4
20180526235,AGG UUW/VEHICLE/NO FOID,720-5/24-1.6(a)(1),F,4
20180526236,UUW - WEAPON - FELON POSS/USE,720-5/24-1.1-A,F,2
20180526236,"UUW - WEAPON - FELON, POSSESS",720-5/24-1.1-A,F,3
20180527001,AGG CRIM SEX AB/VIC <18/FAMIL,720-5/11-1.60(B),F,2
20180527031,AGG DUI/NO VALID DL,625 ILCS 5/11-501(a),F,4
20180527031,DRVG UNDER INFLU/BAC 0.08,625 ILCS 5/11-501(a)(1),M,A
20180527031,ESCAPE/VIOLATE ELEC MONITORING,730 ILCS 5/5-8A-4.1(a),F,3
20180527031,MFG/DEL 1<15 GR HEROIN/ANALOG,720-570/401(C)(1),F,1
20180527031,MFG/DEL HEROIN/SCH/PUB HS/PK,720-570/407(B)(1),F,X
20180527031,VOBB,725-5/110-S-A-E,F,1
20180527033,AGG ASSAULT/USE FIR/PEACE OFF,720-5/12-2(C)(6),F,4
20180527033,AGG UUW/VEHICLE/LOADED/NO FCCA,720-5/24-1.6(a)(1),F,4
20180527033,RESIST/PC OFF/CORR/FRFTR/INJ,720-5/31-1(A-7),F,4
20180527039,AGG BATTERY/PUBLIC PLACE,720-5/12-3.05(C),F,3
20180527039,RECEIVE/POSS/SELL STOLEN VEH,625-5/4-103(A)(1),F,2
20180527039,VEHICULAR HIJACKING,720-5/18-3(A),F,1
20180527040,AGG UUW/PERS/LOADED/NO FCCA/2,720-5/24-1.6(A)(2),F,2
20180527040,AGG UUW/PERSON/NO FOID/2+,720-5/24-1.6(A)(2),F,2
20180527040,AGG UUW/VEH/LOADED/NO FCCA 2+,720-5/24-1.6(A)(1),F,2
20180527040,AGG UUW/VEHICLE/NO FOID/2+,720-5/24-1.6(A)(1),F,2
20180527040,FELON POSS/USE FIREARM PRIOR,720-5/24-1.1(A),F,2
20180527040,GUN OFFENDER DUTY TO REGI,8-26-020-A,,L
20180527051,MFG/DEL HEROIN/SCH/PUB HS/PK,720-570/407(B)(1),F,X
20180527052,AGG UUW/VEH/PREV CONVICTION,720-5/24-1.6(A)(1),F,2
20180527052,FELON POSS/USE WEAPON/FIREARM,720-5/24-1.1(A),F,3
20180527052,FIREARM/FOID INVALID/NOT ELIG,430-65/2(a)(1),F,3
20180527052,POSS AMT CON SUB EXCEPT(A)/(D),720-570/402(c),F,4
20180527054,AGG UUW/LOADED/NO FCCA/FOID,720-5/24-1.6(A)(1),F,4
20180527054,AGG UUW/PERS/LOAD/NO FCCA/FOI,720-5/24-1.6(A)(2),F,4
20180527054,AGG UUW/PERSON/<21,720-5/24-1.6(A)(2),F,4
20180527054,AGG UUW/PERSON/DELINQ MIN,720-5/24-1.6(A)(2),F,4
20180527054,AGG UUW/PERSON/LOADED/NO,720-5/24-1.6(A)(2),F,4
20180527054,AGG UUW/PERSON/NO FOID,720-5/24-1.6(A)(2),F,4
20180527054,AGG UUW/VEH/DELINQUENT MINOR,720-5/24-1.6(A)(1),F,4
20180527054,AGG UUW/VEHICLE/<21,720-5/24-1.6(A)(1),F,4
20180527054,AGG UUW/VEHICLE/LOADED/NO FCC,720-5/24-1.6(A)(1),F,4
20180527054,AGG UUW/VEHICLE/NO FOID,720-5/24-1.6(A)(1),F,4
20180527054,THEFT/STOLEN/INTENT $500<10K,720-5/16-1(A)(4)(A),F,3
20180527071,AGG BATTERY/DISCHARGE FIREARM,720-5/12-3.05(e)(1),F,X
20180527071,ARMED ROBBERY/ARMED W/FIREARM,720-5/18-2(a)(2),F,X
20180527071,ARMED ROBBERY/DISCH FIREARM,720-5/18-2(a)(3),F,X
20180527071,ARMED ROBBERY/DISCHARGE/HARM,720-5/18-2(a)(4),F,X
20180527071,BURGLARY,720-5/19-1(a),F,2
20180527071,MFG/DEL 15<100 GR COCA/ANALOG,720 ILCS 570/401(a)(2)(A),F,X
20180527071,MURDER/INTENT TO KILL/INJURE,720-5/9-1(A)(1),F,M
20180527071,MURDER/OTHER FORCIBLE FELONY,720-5/9-1(a)(3),F,M
20180527071,MURDER/STRONG PROB KILL/INJUR,720-5/9-1(A)(2),F,M
20180527071,MURDER/STRONG PROB KILL/INJURE,720-5/9-1(a)(2),F,M
20180527074,AGG UUW/VEH/PREV CONVICTION,720-5/24-1.6(A)(1),F,2
20180527074,FELON POSS/USE FIREARM PRIOR,720-5/24-1.1(A),F,2
20180527074,FELON POSS/USE WEAPON/FIREARM,720 ILCS 5/24-1.1(a),F,3
20180527095,AGG UNLWFL USE WEAPON/VEH,720-5/24-1.6(A)(1),F,2
20180527095,AGG UNLWFL USE WEAPON/VEH/2ND,720-5/24-1.6(A)(1),F,2
20180527095,FELON POSS/USE FIREARM PRIOR,720-5/24-1.1(A),F,2
20180527129,AGG BATTERY/PEACE OFFICER,720 ILCS 5/12-3.05(d)(4),F,2
20180527136,AGG ASSAULT/USE FIR/PEACE OFF,720-5/12-2(C)(6),F,4
20180527136,AGG UUW/PERSON/<21,720-5/24-1.6(a)(2),F,4
20180527136,AGG UUW/PERSON/DELINQ MINOR,720-5/24-1.6(a)(2),F,4
20180527136,AGG UUW/PERSON/NO FOID,720-5/24-1.6(A)(2),F,4
20180527136,AGG UUW/VEH/DELINQUENT MINOR,720-5/24-1.6(A)(1),F,4
20180527136,AGG UUW/VEHICLE/<21,720-5/24-1.6(A)(1),F,4
20180527136,AGG UUW/VEHICLE/NO FOID,720-5/24-1.6(A)(1),F,4
20180527136,CARRY/POSS FIREARM PUBLIC/SCH,720-5/24-1(A)(10),F,3
20180527136,MFG/DEL 1<15 GR HEROIN/ANALOG,720-570/401(C)(1),F,1
20180527136,OTHER AMT NARCOTIC SCHED I&II,720-570/401(D)(I),F,2
20180527136,UNLWFL POSS HANDGUN/DEL/<21,720-5/24-3.1(a)(2),F,4
20180527137,AGG BATTERY/PEACE OFFICER,720 ILCS 5/12-3.05(d)(4),F,2
20180527145,ESCAPE,730 5/5-8A-4.1-4,F,Z
20180527145,OTHER AMT NARCOTIC SCHED I&II,720-570/401(D)(I),F,2
20180527152,AGG DUI/NO VALID DL,625-5/11-501(A),F,4
20180527152,DRIVING RVK/SUSP DUI/SSS 2ND,625-5/6-303(A),F,4
20180527159,AGG UUW/VEH/PREV CONVICTI,720-5/24-1.6(A)(1),F,2
20180527159,AGG UUW/VEH/PREV CONVICTION,720-5/24-1.6(A)(1),F,2
20180527159,ARMED HABITUAL CRIMINAL,720-5/24-1.07-A,F,X
20180527159,ARMED HABITUAL CRIMINAL,720-5/24-1.7(A),F,X
20180527159,CANNABIS MFG/DEL 10-30 GRMS,720-550/5-C,F,4
20180527159,FELON POSS/USE FIREARM PRIOR,720-5/24-1.1(A),F,2
20180527159,FELON POSS/USE WEAPON/FIR,720-5/24-1.1(A),F,3
20180527159,FIREARM/FOID INVALID/NOT,430-65/2(A)(1),F,3
20180527159,MFG/DEL CANNABIS/10-30 GR,720-550/5(C),F,4
20180527159,VOBB,025/5110-SAE,M,3
20180527163,MFG/DEL 1<15 GR COCAINE/A,720-570/401(C)(2),F,1
20180527163,MFG/DEL 1<15 GR HEROIN/AN,720-570/401(C)(1),F,1
20180527163,POSS AMT CON SUB EXCEPT(A,720-570/402(C),F,4
20180527172,FAIL TO REPORT ANNUALLY,730-154/30,F,3
20180527176,AGG FLEEING POLICE/21 MPH,625-5/11-204.1(A)(1),F,4
20180527176,CANNABIS - MFG/DEL - 30-500 G,720-550/5-D,F,3
20180527176,MFG/DEL CANNABIS/30-500 G,720-550/5(D),F,3
20180527176,VOBB,725-5/110-S(A)&(E),M,3
20180527176,YE830300,625-5/11-505,T,P
20180527176,YE830301,625-5/3-707,T,P
20180527177,AGG UUW/VEH/PREV CONVICTI,720-5/24-1.6(A)(1),F,2
20180527177,AGG UUW/VEH/PREV CONVICTION,720-5/24-1.6(a)(1),F,2
20180527177,AGG VEH HIJACKING/WEAPON,720-5/18-4(A)(3),F,X
20180527177,AGG VEHICLE HIJACKING/FIREARM,720-5/18-4(A)(4),F,X
20180527177,ARMED HABITUAL CRIMINAL,720-5/24-1.7(a),F,X
20180527177,ARMED ROBBERY/ARMED W/FIREARM,720-5/18-2(A)(2),F,X
20180527177,ARMED VIOLENCE/CATEGORY I,720-5/33A-2(a),F,X
20180527177,FELON POSS/USE FIREARM PRIOR,720-5/24-1.1(a),F,2
20180527177,POSS AMT CON SUB EXCEPT(A,720-570/402(C),F,4
20180527177,RESIST/OBSTRUCT PEACE OFFICER,720 ILCS 5/31-1,M,A
20180527177,VIOLATE ORDER PROTECTION,720-5/12-3.4-A-1,M,A
20180527177,VIOLATION ORDER OF PROTECTION,720-5/12-3.4,M,A
20180527193,AGG FLEEING POLICE/21 MPH OVE,625-5/11-204.1(A)(1),F,4
20180527193,AGG FLEEING/2+ CON DEVICES,625-5/11-204.1(A)(4),F,4
20180527193,AGGRAVATED FLEEING AND ELUDE,625-5/11-204.1,F,4
20180527193,AGGRAVATED FLEEING ELUDE,625 5/11-204.1,F,4
20180527193,AGGRAVATED FLEEING ELUDE,625-5/11-204.1,F,4
20180527193,ESCAPE/VIOLATE ELEC MONITORIN,730-5/5-8A-4.1(A),F,3
20180527193,PCS,720 570/402C,F,4
20180527193,PCS,720-570/210-C,F,4
20180527193,YE643724 NO LICENSE,6-101,T,4
20180527193,YE665252 SPEEDING,11-601B,T,4
20180527193,YE665253 STOP SIGN,11-1204B,T,4
20180527193,YE665254 STOP SIGN,11-1204B,T,4
20180527193,YE665255 STOP SIGN,11-1204B,T,4
20180527193,YE665256 IMPROPER TURN,11-801,T,4
20180527193,YE665257 STOP SIGN,11-1204B,T,4
20180527193,YE665258 STOP SIGN,11-1204B,T,4
20180527193,YE665259 STOP SIGN,11-1204B,T,4
20180527193,YE665520 STOP SIGN,11-1204B,T,4
20180527193,YE665521 STOP SIGN,11-1204B,T,4
20180527193,YE665522 STOP SIGN,11-1204B,T,4
20180527193,YE665523 STOP SIGN,11-1204B,T,4
20180527193,YE665524 STOP SIGN,11-1204B,T,4
20180527193,YE665525 STOP SIGN,11-305A,T,4
20180527193,YE665526 LANE USAGE,11-708,T,4
20180527193,YE665527 STOP SIGN,11-1204B,T,4
20180527193,YE665528 STOP SIGN,11-1204B,T,4
20180527193,YE665529 STOP SIGN,11-1204B,T,4
20180527193,YE665530 NO LICENSE,6-101,T,4
20180527193,YE665531 IMPROPER LANE USAGE,11-709,T,4
20180527193,YE665532 IMPROPER LANE USAGE,11-709,T,4
20180527193,YE665533 DISOBEY TRAFFIC SIGN,11-305A,T,4
20180527193,YE665534 SPEEDING,11-601.5B,T,4
20180527193,YE665535 DISOBEY STOP SIGN,11-1204B,T,4
20180527193,YE665536 IMPROPER LANE US,11-709,T,4
20180527193,YE665537 DISOBEY STOP SIG,11-1204B,T,4
20180527193,YE665539 DISOBEY TRAFFIC,11-305A,T,4
20180527193,YE777001 DISOBEYED STOP SIGN,11-1204B,T,4
20180527193,YE777002 DISOBEYED STOP SIGN,11-1204B,T,4
20180527193,YE777003 DISOBEYED STOP SIGN,11-1204B,T,4
20180527193,YE777004 DISOBEYED STOP,11-1204B,T,4
20180527193,YE777006 DISOBEYED STOP,11-1204B,T,4
20180527193,YE777007 DISOBEYED STOP,11-1204B,T,4
20180527193,YE777008 DISOBEYED STOP,11-1204B,T,4
20180527193,YE777009 DISOBEYED STOP,11-1204B,T,4
20180527193,YE777010 DISOBEYED STOP,11-1204B,T,4
20180527193,YE777011 FAIL TO SIGNAL,11-804,T,4
20180527193,YE777012 SPEEDING,11-601B,T,4
20180527193,YE777013 IMPROPER LANE,11-708,T,4
20180527193,YE777014 IMPROPER LANE,11-708,T,4
20180527193,YE777015 DISOBEYED TRAFFI,11-305A,T,4
20180527193,YE777016 NO LICENSE,6-101,T,4
20180527203,UUW WEAPON FELON POSSESS USE,720-5/24-1.1-A,F,3
20180527204,AGG ASSAULT/USE DEADLY WEAPON,720-5/12-2-C-1,M,A
20180527204,AGG BATTERY/DISCHARGE FIREARM,720-5/12-3.05(E)(1),F,X
20180527204,AGG UUW/VEH/PREV CONVICTION,720-5/24-1.6(a)(1),F,2
20180527204,ARMED HABITUAL CRIMINAL,720-5/24-1.7(a),F,X
20180527204,ATTEMPT MURDER/INTENT TO KILL,720 - 5/8-4(A)(720-5,F,X
20180527204,FELON POSS/USE FIREARM PRIOR,720-5/24-1.1(a),F,2
20180527204,VIO BAIL BOND/CLASS 4 OFFENSE,720 ILCS 5/32-10(a),M,A
20180527204,VIOLATE ORDER PROTECTION,720-5/12-3.4-A-1,M,A
20180527204,VOBB,725-5/110-S(A)(E),M,A
20180527205,AGG DUI/ACCIDENT/DEATH,625 ILCS 5/11-501(a),F,2
20180527205,AGG DUI/DEATH OF ANOTHER,625 ILCS 5/11-501(d)(1)(F),F,2
20180527205,FELON POSS/USE FIREARM/PAROLE,720 ILCS 5/24-1.1(a),F,2
20180527205,OBSTRUCTING IDENTIFICATION,720-5/31-4.5-A,M,A
20180527205,"UUW - WEAPON - FELON, POSSESS",720-5/24-1.1-A,F,3
20180527211,AGG BATTERY/PEACE OFFICER,720 ILCS 5/12-3.05(d)(4),F,2
20180527211,AGG BATTERY/PEACE OFFICER,720-5/12-3.05-,F,2
20180527211,CRIM DMG/GOVT PROP/<$500,720 ILCS 5/21-1.01(a)(1),F,4
20180527211,CRIM DMG/GOVT PROP/>$500-,720-5/21-1.01-,F,3
20180527211,DISORDERLY CONDUCT - BREA,720-5/26-1-A-1,M,C
20180527211,KNOWINGLY DAMAGE PROP<$300,720 ILCS 5/21-1(1)(a),M,A
20180527211,PCS - POSSESSION - POSS AMT C,720-570/402-C,F,4
20180527211,POSS AMT CON SUB EXCEPT(A)/(D),720 ILCS 570/402(c),F,4
20180527211,RESIST/OBSTRUCT PEACE OFFICER,720 ILCS 5/31-1,M,A
20180527211,YE799181,720-5/12-211-A,T,4
20180527211,YE799780,625-5/11-709-A,T,4
20180528004,,,,
20180528004,OTHER AMT NARCOTIC SCHED,720-570/401(D)(I),F,2
20180528004,OTHER AMT NARCOTIC SCHED I&II,720-570/401(D)(I),F,2
20180528004,PCS - MFG - POSSESS ANY S,720-570/401.5-,F,4
20180528006,AGG UUW/PERS/LOAD/NO FCCA/FOID,720-5/24-1.6(a)(2),F,4
20180528006,AGG UUW/PERSON/CM VIOLATION,720-5/24-1.6(a)(2),F,4
20180528006,AGG UUW/PERSON/LOADED/NO FCCA,720-5/24-1.6(A)(2),F,4
20180528006,AGG UUW/PERSON/NO FOID,720-5/24-1.6(A)(2),F,4
20180528006,AGG UUW/VEHICLE/CM VIOLATION,720-5/24-1.6(A)(1),F,4
20180528006,AGG UUW/VEHICLE/LOADED/NO FCC,720-5/24-1.6(A)(1),F,4
20180528006,AGG UUW/VEHICLE/NO FOID,720-5/24-1.6(A)(1),F,4
20180528006,FELON POSS/USE FIREARM PRIOR,720-5/24-1.1(A),F,2
20180528006,POSS FIREARM W/ DEFACED SER N,720-5/24-5(B),F,3
20180528006,POSS FIREARM W/ DEFACED SER NO,720-5/24-5(b),F,3
20180528006,VOBB,725-5/110-S-A&E,F,2
20180528017,INVOL MANSLAUGHTER/FAMILY MBR,720-5/9-3(A),F,2
20180528017,INVOLUNTARY MANSLAUGHTER,720-5/9-3(A),F,3
20180528017,MANSLAUGHTER - INVOLUNTAR,720-5/9-3-A,F,M
20180528018,AGG ASSAULT/USE DEADLY WEAPON,720-5/12-2-C-1,M,A
20180528018,THEFT/UNAUTHD CONTROL>$500<$1,720-5/16-1-A-1,F,3
20180528018,TN-183-974,625-5/6-303-A,T,3
20180528029,DOMESTIC BTRY/PHYSICAL CONTACT,720 ILCS 5/12-3.2(a)(2),M,A
20180528038,DOMESTIC BATTERY/BODILY HARM,720 ILCS 5/12-3.2(a)(1),M,A
20180528048,AGG UUW/PERSON/PREV CONVICTIO,720-5/24-1.6(A)(2),F,2
20180528048,AGG UUW/PERSON/PREV CONVICTION,720-5/24-1.6(a)(2),F,2
20180528048,AGG UUW/VEH/PREV CONVICTION,720-5/24-1.6(A)(1),F,2
20180528048,ARMED HABITUAL CRIMINAL,720-5/24-1.7(A),F,X
20180528048,FELON POSS/USE FIREARM PRIOR,720-5/24-1.1(A),F,2
20180528049,OTHER AMT NARCOTIC SCHED,720-570/401-D-,F,2
20180528056,AGG UUW/VEH/PREV CONVICTION,720-5/24-1.6(A)(1),F,2
20180528056,ARMED HABITUAL CRIMINAL,720-5/24-1.7(A),F,X
20180528056,FELON POSS/USE FIREARM PRIOR,720-5/24-1.1(A),F,2
20180528059,AGG UUW/PERSON/PREV CONVICTIO,720-5/24-1.6(A)(2),F,2
20180528059,AGG UUW/PERSON/PREV CONVICTION,720-5/24-1.6(a)(2),F,2
20180528059,AGG UUW/VEH/PREV CONVICTION,720-5/24-1.6(A)(1),F,2
20180528059,ARMED HABITUAL CRIMINAL,720-5/24-1.7(A),F,X
20180528059,FELON POSS/USE FIREARM PRIOR,720-5/24-1.1(A),F,2
20180528059,"UUW - WEAPON - FELON, POSSESS",720-5/24-1.1-A,F,3
20180528062,AGG UUW/VEH/PREV CONVICTION,720-5/24-1.6(A)(1),F,2
20180528062,ARMED HABITUAL CRIMINAL,720 ILCS 5/24-1.7(a),F,X
20180528062,ARMED HABITUAL CRIMINAL,720-5/24-1.7(A),F,X
20180528062,FELON POSSESS WEAPON/2ND+,720-5/24-1.1(A),F,2
20180528062,POSS AMT CON SUB EXCEPT(A)/(D,720-570/402(C),F,4
20180528066,RECEIVE/POSS/SELL STOLEN VEH,625-5/4-103(A)(1),F,2
20180528071,AGG BATTERY/GREAT BODILY HARM,720-5/12-3.05(A)(1),F,3
20180528071,AGG BATTERY/PUBLIC PLACE,720-5/12-3.05(C),F,3
20180528071,ATTEMPT MURDER/INTENT TO KILL,720 - 5/8-4(A)(720-5,F,X
20180528071,POSS AMT CON SUB EXCEPT(A)/(D),720 ILCS 570/402(c),F,4
20180528074, CRIM TRESPASS TO RESIDEN, 720-5/19-4-A-1,M,A
20180528074,FELON POSS/USE FIREARM PRIOR,720-5/24-1.1(A),F,2
20180528074,FELON POSS/USE WEAPON/FIREARM,720-5/24-1.1(A),F,3
20180528075,AGG UUW/PERSON/PREV CONVI,720-5/24-1.6(A)(2),F,2
20180528075,AGG UUW/VEH/PREV CONVICTI,720-5/24-1.6(A)(1),F,2
20180528075,AGG UUW/VEH/PREV CONVICTION,720-5/24-1.6(A)(1),F,2
20180528075,ARMED HABITUAL CRIMINAL,720-5/24-1.7(A),F,X
20180528075,FELON POSS/USE FIREARM PRIOR,720-5/24-1.1(A),F,2
20180528075,FELON POSS/USE FIREARM/PAROLE,720-5/24-1.1(A),F,2
20180528086,ATTEMPT-CHILD LURING/>18 <21,720-5/8-4,M,B
20180528094,OTHER AMT METH/ANALOG,720 ILCS 570/401(d),F,2
20180528103,DOMESTIC BTRY/PHYSICAL CONTACT,720 ILCS 5/12-3.2(a)(2),M,A
20180528116,POSS AMT CON SUB EXCEPT(A)/(D,720-570/402(C),F,4
20180528116,POSSESS DRUG PARAPHERNALIA,720 ILCS 600/3.5(a),M,A
20180528117,DOMESTIC BATTERY/BODILY HARM,720 ILCS 5/12-3.2(a)(1),M,A
20180528125,AGG BATTERY/GREAT BODILY HARM,720-5/12-3.05(A)(1),F,3
20180528125,AGG BTRY/STRANGLE/GRT BOD HAR,720-5/12-3.05(A)(5),F,1
20180528125,AGGRAVATED BATTERY/STRANGLE,720-5/12-3.05(A)(5),F,3
20180528125,ROBBERY,720-5/18-1(A),F,2
20180528125,THEFT CONTROL INTENT $500<10K,720-5/16-1(A)(1)(A),F,3
20180528130,AGG UUW/VEH/LOADED/NO FCCA 2+,720-5/24-1.6(A)(1),F,2
20180528130,AGG UUW/VEHICLE/NO FOID/2+,720-5/24-1.6(A)(1),F,2
20180528130,FELON POSS/USE FIREARM PRIOR,720-5/24-1.1(A),F,2
20180528130,RESIST/PC OFF/CORR/FRFTR/INJ,720-5/31-1(A-7),F,4
20180528130,VOBB,725-5/110-S(A)&(E),F,4
